,bid,ask,last,openinterest,type,expiration,strike,underlying,underlying_last,quotedate,implied_vol,delta,gamma,vega,theta,rho,ticker,event_date,day_to_event
2015-12-09,1053.0,1133.0,1115.9,0.0,put,2016-01-21,6200,AS51,5080.4529999999995,2015-12-09,,,,,,,AS51 01-21-16 P6200 Index,2015-12-16,7
2015-12-10,1151.0,1231.0,1158.5,0.0,put,2016-01-21,6200,AS51,5037.717000000001,2015-12-10,,,,,,,AS51 01-21-16 P6200 Index,2015-12-16,6
2015-12-11,1126.0,1206.0,1175.3,0.0,put,2016-01-21,6200,AS51,5029.45,2015-12-11,,,,,,,AS51 01-21-16 P6200 Index,2015-12-16,5
2015-12-14,1195.0,1275.0,1276.5,0.0,put,2016-01-21,6200,AS51,4928.598,2015-12-14,,,,,,,AS51 01-21-16 P6200 Index,2015-12-16,2
2015-12-15,1215.0,1295.0,1294.4,0.0,put,2016-01-21,6200,AS51,4909.555,2015-12-15,,,,,,,AS51 01-21-16 P6200 Index,2015-12-16,1
2015-12-16,1175.0,1205.0,1176.6,0.0,put,2016-01-21,6200,AS51,5028.447,2015-12-16,,,,,,,AS51 01-21-16 P6200 Index,2015-12-16,0
2015-12-17,1056.0,1078.0,1092.2,0.0,put,2016-01-21,6200,AS51,5102.008,2015-12-17,,,,,,,AS51 01-21-16 P6200 Index,2015-12-16,-1
2015-12-18,1092.0,1103.0,1087.1,0.0,put,2016-01-21,6200,AS51,5106.659000000001,2015-12-18,,,,,,,AS51 01-21-16 P6200 Index,2015-12-16,-2
2015-12-21,1096.0,1122.0,1088.1,0.0,put,2016-01-21,6200,AS51,5109.049,2015-12-21,,,,,,,AS51 01-21-16 P6200 Index,2015-12-16,-5
2015-12-22,1073.0,1083.0,1080.3,0.0,put,2016-01-21,6200,AS51,5116.691,2015-12-22,,,,,,,AS51 01-21-16 P6200 Index,2015-12-16,-6
2015-12-23,1020.0,1046.0,1050.3,0.0,put,2016-01-21,6200,AS51,5141.779,2015-12-23,,,,,,,AS51 01-21-16 P6200 Index,2015-12-16,-7
2015-12-24,977.0,1008.0,996.4,0.0,put,2016-01-21,6200,AS51,5207.649,2015-12-24,,,,,,,AS51 01-21-16 P6200 Index,2015-12-16,-8
2015-12-29,943.0,968.0,904.4,0.0,put,2016-01-21,6200,AS51,5267.344,2015-12-29,,,,,,,AS51 01-21-16 P6200 Index,2015-12-16,-13
2015-12-30,869.0,894.0,865.7,0.0,put,2016-01-21,6200,AS51,5319.941999999999,2015-12-30,,,,,,,AS51 01-21-16 P6200 Index,2015-12-16,-14
2015-12-31,875.0,884.0,898.1,0.0,put,2016-01-21,6200,AS51,5295.859,2015-12-31,,,,,,,AS51 01-21-16 P6200 Index,2015-12-16,-15
2016-01-04,905.0,914.0,903.9,0.0,put,2016-01-21,6200,AS51,5270.475,2016-01-04,,,,,,,AS51 01-21-16 P6200 Index,2015-12-16,-19
2016-01-05,961.0,983.0,1012.1,0.0,put,2016-01-21,6200,AS51,5184.434,2016-01-05,,,,,,,AS51 01-21-16 P6200 Index,2015-12-16,-20
2016-01-06,1065.0,1092.0,1078.1,0.0,put,2016-01-21,6200,AS51,5123.134,2016-01-06,,,,,,,AS51 01-21-16 P6200 Index,2015-12-16,-21
2016-01-07,1141.0,1162.0,1195.1,0.0,put,2016-01-21,6200,AS51,5010.34,2016-01-07,0.43754087544498077,-0.9912563646697771,4.548799628282816e-05,0.19163948954335358,-0.6163560865755183,-2.3633654739242185,AS51 01-21-16 P6200 Index,2015-12-16,-22
2016-01-08,1213.0,1224.0,1223.8,0.0,put,2016-01-21,6200,AS51,4990.839,2016-01-08,0.6523489545757545,-0.9547021547148881,0.00015060723723861195,0.8716124413329353,-2.487219416544403,-2.132913471582363,AS51 01-21-16 P6200 Index,2015-12-16,-23
2016-01-11,1268.0,1344.0,1284.3,0.0,put,2016-01-21,6200,AS51,4932.237,2016-01-11,0.8134618270584432,-0.9480395048639907,0.00015706168928605822,0.8515348981340957,-3.7541776616863474,-1.6329467187265356,AS51 01-21-16 P6200 Index,2015-12-16,-26
2016-01-12,1241.0,1321.0,1270.5,0.0,put,2016-01-21,6200,AS51,4925.1320000000005,2016-01-12,,,,,,,AS51 01-21-16 P6200 Index,2015-12-16,-27
2016-01-13,1182.0,1262.0,1213.5,0.0,put,2016-01-21,6200,AS51,4987.44,2016-01-13,,,,,,,AS51 01-21-16 P6200 Index,2015-12-16,-28
2016-01-14,1255.0,1335.0,1270.6,0.0,put,2016-01-21,6200,AS51,4909.383,2016-01-14,,,,,,,AS51 01-21-16 P6200 Index,2015-12-16,-29
2016-01-15,1242.0,1322.0,1316.6,0.0,put,2016-01-21,6200,AS51,4892.8009999999995,2016-01-15,0.973421720021582,-0.966287771697736,0.00012046359159446248,0.4614560356943975,-4.036344570144738,-0.9936088398329512,AS51 01-21-16 P6200 Index,2015-12-16,-30
2016-01-18,1312.0,1392.0,1331.8,0.0,put,2016-01-21,6200,AS51,4858.702,2016-01-18,,,,,,,AS51 01-21-16 P6200 Index,2015-12-16,-33
2016-01-19,1285.0,1365.0,1299.9,0.0,put,2016-01-21,6200,AS51,4903.069,2016-01-19,1.4038158876980213,-0.9861329646386982,6.839955034024765e-05,0.12648427658420316,-4.740978648998948,-0.33616317637249843,AS51 01-21-16 P6200 Index,2015-12-16,-34
2016-01-20,1329.0,1350.0,1343.9,0.0,put,2016-01-21,6200,AS51,4841.526,2016-01-20,,,,,,,AS51 01-21-16 P6200 Index,2015-12-16,-35
2016-01-21,,,1290.0,0.0,put,2016-01-21,6200,AS51,4864.004,2016-01-21,,,,,,,AS51 01-21-16 P6200 Index,2015-12-16,-36
2015-11-23,656.0,706.0,675.3,0.0,put,2016-02-18,5950,AS51,5276.422,2015-11-23,,,,,,,AS51 02-18-16 P5950 Index,2015-12-16,23
2015-11-24,689.0,704.0,724.2,0.0,put,2016-02-18,5950,AS51,5226.389,2015-11-24,,,,,,,AS51 02-18-16 P5950 Index,2015-12-16,22
2015-11-25,725.0,773.0,749.7,0.0,put,2016-02-18,5950,AS51,5193.681,2015-11-25,,,,,,,AS51 02-18-16 P5950 Index,2015-12-16,21
2015-11-26,673.0,723.0,731.8,0.0,put,2016-02-18,5950,AS51,5210.697,2015-11-26,,,,,,,AS51 02-18-16 P5950 Index,2015-12-16,20
2015-11-27,716.0,729.0,748.5,0.0,put,2016-02-18,5950,AS51,5202.584,2015-11-27,,,,,,,AS51 02-18-16 P5950 Index,2015-12-16,19
2015-11-30,746.0,811.0,768.9,0.0,put,2016-02-18,5950,AS51,5166.518,2015-11-30,,,,,,,AS51 02-18-16 P5950 Index,2015-12-16,16
2015-12-01,685.0,704.0,693.7,0.0,put,2016-02-18,5950,AS51,5266.139,2015-12-01,,,,,,,AS51 02-18-16 P5950 Index,2015-12-16,15
2015-12-02,698.0,712.0,683.0,0.0,put,2016-02-18,5950,AS51,5258.339,2015-12-02,,,,,,,AS51 02-18-16 P5950 Index,2015-12-16,14
2015-12-03,717.0,731.0,725.9,0.0,put,2016-02-18,5950,AS51,5227.717000000001,2015-12-03,,,,,,,AS51 02-18-16 P5950 Index,2015-12-16,13
2015-12-04,785.0,850.0,800.7,0.0,put,2016-02-18,5950,AS51,5151.607,2015-12-04,,,,,,,AS51 02-18-16 P5950 Index,2015-12-16,12
2015-12-07,752.0,817.0,809.2,0.0,put,2016-02-18,5950,AS51,5155.697,2015-12-07,,,,,,,AS51 02-18-16 P5950 Index,2015-12-16,9
2015-12-08,832.0,844.0,847.6,0.0,put,2016-02-18,5950,AS51,5108.605,2015-12-08,,,,,,,AS51 02-18-16 P5950 Index,2015-12-16,8
2015-12-09,824.0,889.0,879.3,0.0,put,2016-02-18,5950,AS51,5080.4529999999995,2015-12-09,,,,,,,AS51 02-18-16 P5950 Index,2015-12-16,7
2015-12-10,930.0,943.0,920.6,0.0,put,2016-02-18,5950,AS51,5037.717000000001,2015-12-10,,,,,,,AS51 02-18-16 P5950 Index,2015-12-16,6
2015-12-11,899.0,964.0,940.2,0.0,put,2016-02-18,5950,AS51,5029.45,2015-12-11,,,,,,,AS51 02-18-16 P5950 Index,2015-12-16,5
2015-12-14,979.0,991.0,1037.8,0.0,put,2016-02-18,5950,AS51,4928.598,2015-12-14,,,,,,,AS51 02-18-16 P5950 Index,2015-12-16,2
2015-12-15,1011.0,1025.0,1051.9,0.0,put,2016-02-18,5950,AS51,4909.555,2015-12-15,,,,,,,AS51 02-18-16 P5950 Index,2015-12-16,1
2015-12-16,948.0,960.0,935.7,0.0,put,2016-02-18,5950,AS51,5028.447,2015-12-16,,,,,,,AS51 02-18-16 P5950 Index,2015-12-16,0
2015-12-17,823.0,850.0,851.9,0.0,put,2016-02-18,5950,AS51,5102.008,2015-12-17,,,,,,,AS51 02-18-16 P5950 Index,2015-12-16,-1
2015-12-18,861.0,874.0,848.5,0.0,put,2016-02-18,5950,AS51,5106.659000000001,2015-12-18,,,,,,,AS51 02-18-16 P5950 Index,2015-12-16,-2
2015-12-21,849.0,875.0,850.4,0.0,put,2016-02-18,5950,AS51,5109.049,2015-12-21,,,,,,,AS51 02-18-16 P5950 Index,2015-12-16,-5
2015-12-22,835.0,848.0,842.2,0.0,put,2016-02-18,5950,AS51,5116.691,2015-12-22,,,,,,,AS51 02-18-16 P5950 Index,2015-12-16,-6
2015-12-23,784.0,810.0,812.7,0.0,put,2016-02-18,5950,AS51,5141.779,2015-12-23,,,,,,,AS51 02-18-16 P5950 Index,2015-12-16,-7
2015-12-24,729.0,761.0,759.4,0.0,put,2016-02-18,5950,AS51,5207.649,2015-12-24,,,,,,,AS51 02-18-16 P5950 Index,2015-12-16,-8
2015-12-29,696.0,721.0,665.5,0.0,put,2016-02-18,5950,AS51,5267.344,2015-12-29,,,,,,,AS51 02-18-16 P5950 Index,2015-12-16,-13
2015-12-30,641.0,652.0,623.0,0.0,put,2016-02-18,5950,AS51,5319.941999999999,2015-12-30,,,,,,,AS51 02-18-16 P5950 Index,2015-12-16,-14
2015-12-31,628.0,639.0,657.2,0.0,put,2016-02-18,5950,AS51,5295.859,2015-12-31,,,,,,,AS51 02-18-16 P5950 Index,2015-12-16,-15
2016-01-04,623.0,635.0,661.6,0.0,put,2016-02-18,5950,AS51,5270.475,2016-01-04,,,,,,,AS51 02-18-16 P5950 Index,2015-12-16,-19
2016-01-05,722.0,743.0,772.7,0.0,put,2016-02-18,5950,AS51,5184.434,2016-01-05,,,,,,,AS51 02-18-16 P5950 Index,2015-12-16,-20
2016-01-06,808.0,818.0,836.1,0.0,put,2016-02-18,5950,AS51,5123.134,2016-01-06,,,,,,,AS51 02-18-16 P5950 Index,2015-12-16,-21
2016-01-07,876.0,897.0,953.3,0.0,put,2016-02-18,5950,AS51,5010.34,2016-01-07,,,,,,,AS51 02-18-16 P5950 Index,2015-12-16,-22
2016-01-08,964.0,976.0,983.4,0.0,put,2016-02-18,5950,AS51,4990.839,2016-01-08,0.3158122153125864,-0.9444035051983217,0.00019675742341546877,1.7385939473877627,-0.9775638824762545,-6.3991068401287645,AS51 02-18-16 P5950 Index,2015-12-16,-23
2016-01-11,1023.0,1103.0,1044.5,0.0,put,2016-02-18,5950,AS51,4932.237,2016-01-11,0.36681175771580365,-0.9350449146519467,0.00020460194846160326,1.9007789730739861,-1.2147957357549266,-5.8888164038057695,AS51 02-18-16 P5950 Index,2015-12-16,-26
2016-01-12,1016.0,1029.0,1029.0,0.0,put,2016-02-18,5950,AS51,4925.1320000000005,2016-01-12,,,,,,,AS51 02-18-16 P5950 Index,2015-12-16,-27
2016-01-13,943.0,1008.0,972.0,0.0,put,2016-02-18,5950,AS51,4987.44,2016-01-13,,,,,,,AS51 02-18-16 P5950 Index,2015-12-16,-28
2016-01-14,1009.0,1089.0,1031.0,0.0,put,2016-02-18,5950,AS51,4909.383,2016-01-14,,,,,,,AS51 02-18-16 P5950 Index,2015-12-16,-29
2016-01-15,1026.0,1037.0,1076.0,0.0,put,2016-02-18,5950,AS51,4892.8009999999995,2016-01-15,0.35745651447254345,-0.9569504961818032,0.0001575820044067029,1.2561196055947748,-0.9614831493825219,-5.363773252568219,AS51 02-18-16 P5950 Index,2015-12-16,-30
2016-01-18,1100.0,1115.0,1090.3,0.0,put,2016-02-18,5950,AS51,4858.702,2016-01-18,,,,,,,AS51 02-18-16 P5950 Index,2015-12-16,-33
2016-01-19,1041.0,1117.0,1065.6,0.0,put,2016-02-18,5950,AS51,4903.069,2016-01-19,0.38552029006164895,-0.9534035031558379,0.00016819348137646874,1.2812114179088068,-1.1243273800331344,-4.717975200669692,AS51 02-18-16 P5950 Index,2015-12-16,-34
2016-01-20,1049.0,1129.0,1109.2,0.0,put,2016-02-18,5950,AS51,4841.526,2016-01-20,,,,,,,AS51 02-18-16 P5950 Index,2015-12-16,-35
2016-01-21,1023.0,1103.0,1082.3,0.0,put,2016-02-18,5950,AS51,4864.004,2016-01-21,,,,,,,AS51 02-18-16 P5950 Index,2015-12-16,-36
2016-01-22,1002.0,1082.0,1033.6,0.0,put,2016-02-18,5950,AS51,4915.9529999999995,2016-01-22,,,,,,,AS51 02-18-16 P5950 Index,2015-12-16,-37
2016-01-25,961.0,970.0,962.7,0.0,put,2016-02-18,5950,AS51,5006.564,2016-01-25,0.4083543554701179,-0.9439000257679111,0.0002063832923494664,1.389023681450996,-1.4915842941911395,-3.7403151048385945,AS51 02-18-16 P5950 Index,2015-12-16,-40
2016-01-27,984.0,993.0,996.8,0.0,put,2016-02-18,5950,AS51,4946.441,2016-01-27,,,,,,,AS51 02-18-16 P5950 Index,2015-12-16,-42
2016-01-28,945.0,1010.0,985.9,0.0,put,2016-02-18,5950,AS51,4976.164000000001,2016-01-28,0.3895287938172998,-0.967651315823892,0.00014532170384574193,0.8064656006842545,-1.0634753587797765,-3.3376143695743865,AS51 02-18-16 P5950 Index,2015-12-16,-43
2016-01-29,955.0,1020.0,948.2,0.0,put,2016-02-18,5950,AS51,5005.524,2016-01-29,,,,,,,AS51 02-18-16 P5950 Index,2015-12-16,-44
2016-02-01,860.0,922.0,910.2,0.0,put,2016-02-18,5950,AS51,5043.589,2016-02-01,,,,,,,AS51 02-18-16 P5950 Index,2015-12-16,-47
2016-02-02,937.0,945.0,967.3,0.0,put,2016-02-18,5950,AS51,4993.322,2016-02-02,0.44041587844830754,-0.9672063553306371,0.00015107799603576285,0.7272277588870664,-1.3183778122834435,-2.541094914021825,AS51 02-18-16 P5950 Index,2015-12-16,-48
2016-02-03,1037.0,1107.0,1085.9,0.0,put,2016-02-18,5950,AS51,4876.7570000000005,2016-02-03,0.5410719430882366,-0.9597684677630037,0.00015572684611567995,0.8235294399833962,-1.7858766325088824,-2.3697770932366455,AS51 02-18-16 P5950 Index,2015-12-16,-49
2016-02-04,1005.0,1013.0,982.7,0.0,put,2016-02-18,5950,AS51,4980.359,2016-02-04,0.5163391143050444,-0.9555416845281159,0.00018046333107991545,0.8865035204968805,-1.9462075771859166,-2.202273117748129,AS51 02-18-16 P5950 Index,2015-12-16,-50
2016-02-05,993.0,1055.0,988.3,0.0,put,2016-02-18,5950,AS51,4976.1759999999995,2016-02-05,0.5571854188677711,-0.9496596941850718,0.0001930593145804292,0.9487077649231718,-2.3417601812404554,-2.0351139484609373,AS51 02-18-16 P5950 Index,2015-12-16,-51
2016-02-08,966.0,1031.0,989.6,0.0,put,2016-02-18,5950,AS51,4975.393,2016-02-08,0.6524096599884718,-0.9450841753001991,0.00020306378990102446,0.898493185139648,-3.2377543115616607,-1.5593877233422968,AS51 02-18-16 P5950 Index,2015-12-16,-54
2016-02-09,1058.0,1138.0,1137.4,0.0,put,2016-02-18,5950,AS51,4832.076,2016-02-09,0.8359365941325527,-0.9353312149761959,0.00019640276629093867,0.9452313028003758,-4.675725603021214,-1.3948746203681057,AS51 02-18-16 P5950 Index,2015-12-16,-55
2016-02-10,1193.0,1273.0,1202.5,0.0,put,2016-02-18,5950,AS51,4775.68,2016-02-10,1.0199262465599412,-0.9159961598914386,0.0002119491904157013,1.0806077798150988,-7.1603083294089656,-1.2223571596428155,AS51 02-18-16 P5950 Index,2015-12-16,-56
2016-02-11,1123.0,1203.0,1145.6,0.0,put,2016-02-18,5950,AS51,4821.077,2016-02-11,0.9285178718041568,-0.9416767325029382,0.00018571090494083986,0.7686364665051536,-5.384925906188892,-1.090369102891383,AS51 02-18-16 P5950 Index,2015-12-16,-57
2016-02-12,1156.0,1236.0,1213.6,0.0,put,2016-02-18,5950,AS51,4765.346,2016-02-12,1.2008442862818787,-0.9136675403873412,0.00021315969451162677,0.9555183888640971,-9.831757069101373,-0.9152123768078884,AS51 02-18-16 P5950 Index,2015-12-16,-58
2016-02-15,1151.0,1162.0,1126.9,0.0,put,2016-02-18,5950,AS51,4843.46,2016-02-15,1.479817749330266,-0.9286467412395881,0.00020884050356890818,0.5958854606348529,-14.981548683258831,-0.46230931605405157,AS51 02-18-16 P5950 Index,2015-12-16,-61
2016-02-16,1051.0,1131.0,1036.9,0.0,put,2016-02-18,5950,AS51,4910.037,2016-02-16,,,,,,,AS51 02-18-16 P5950 Index,2015-12-16,-62
2016-02-17,1032.0,1043.0,1072.9,0.0,put,2016-02-18,5950,AS51,4882.1,2016-02-17,1.90076832505653,-0.9736472189285216,0.00012525812692514303,0.1554732139587357,-15.082623736449326,-0.15962583801454616,AS51 02-18-16 P5950 Index,2015-12-16,-63
2016-02-18,,,998.0,0.0,put,2016-02-18,5950,AS51,4991.997,2016-02-18,4.480417170762726,-0.8786419058685694,0.00028500129583291893,0.3182100698926644,-195.5858847703691,-0.05384177758170181,AS51 02-18-16 P5950 Index,2015-12-16,-64
2015-10-16,184.0,206.0,196.7,0.0,put,2016-01-21,5275,AS51,5268.209,2015-10-16,0.1612286251841798,-0.5184297724473087,0.0008985465465483374,10.685321450992346,-1.0843750153884255,-7.78098493502087,AS51 01-21-16 P5275 Index,2015-12-16,61
2015-10-19,188.0,200.0,196.3,0.0,put,2016-01-21,5275,AS51,5269.709,2015-10-19,0.16469659530083502,-0.5158982872900739,0.0008939897189870099,10.529928008034954,-1.1178867697279051,-7.506952922630307,AS51 01-21-16 P5275 Index,2015-12-16,58
2015-10-20,197.0,210.0,204.9,0.0,put,2016-01-21,5275,AS51,5235.5740000000005,2015-10-20,0.156546685140532,-0.5509365158079892,0.0009434485643743768,10.315274574289074,-1.0756829195150992,-7.871542671144809,AS51 01-21-16 P5275 Index,2015-12-16,57
2015-10-21,185.0,198.0,189.7,0.0,put,2016-01-21,5275,AS51,5248.305,2015-10-21,0.14958756838018356,-0.5424821196189112,0.0009932852454111428,10.31579210543345,-1.0440622570069518,-7.654429290800021,AS51 01-21-16 P5275 Index,2015-12-16,56
2015-10-22,181.0,194.0,190.0,0.0,put,2016-01-21,5275,AS51,5263.844,2015-10-22,0.15892970904073717,-0.5233508588513014,0.0009418580004359489,10.340584010179692,-1.1014279673563432,-7.341923077303935,AS51 01-21-16 P5275 Index,2015-12-16,55
2015-10-23,133.0,155.0,144.1,0.0,put,2016-01-21,5275,AS51,5351.565,2015-10-23,0.15650862645486335,-0.4405877230864618,0.0009397663075418903,10.386504297027466,-1.0738347339910148,-6.169151930052824,AS51 01-21-16 P5275 Index,2015-12-16,54
2015-10-26,133.0,146.0,138.6,0.0,put,2016-01-21,5275,AS51,5347.993,2015-10-26,0.15275779875160586,-0.4420650931126466,0.0009807640691271917,10.2135327734928,-1.0681413338355905,-5.96548517932707,AS51 01-21-16 P5275 Index,2015-12-16,51
2015-10-27,125.0,141.0,131.8,0.0,put,2016-01-21,5275,AS51,5346.151999999999,2015-10-27,0.14631378897753122,-0.4424082565206222,0.0010304783343359001,10.153419120548689,-1.0355917883094876,-5.88329954919519,AS51 01-21-16 P5275 Index,2015-12-16,50
2015-10-28,144.0,158.0,150.9,0.0,put,2016-01-21,5275,AS51,5335.223000000001,2015-10-28,0.161394942207101,-0.4544045626774223,0.0009450902179636206,10.11100681970461,-1.135342351566018,-5.997156775304922,AS51 01-21-16 P5275 Index,2015-12-16,49
2015-10-29,175.0,193.0,184.0,0.0,put,2016-01-21,5275,AS51,5266.857,2015-10-29,0.16235870390792914,-0.5193701027702108,0.0009606240964108914,9.956771206356686,-1.159516619892104,-6.718729785061489,AS51 01-21-16 P5275 Index,2015-12-16,48
2015-10-30,176.0,192.0,182.4,0.0,put,2016-01-21,5275,AS51,5239.439,2015-10-30,0.1469633631859577,-0.5541978390561866,0.0010632791207425098,9.754638350868145,-1.0736247118408764,-7.017674494474979,AS51 01-21-16 P5275 Index,2015-12-16,47
2015-11-02,234.0,250.0,243.2,0.0,put,2016-01-21,5275,AS51,5165.751,2015-11-02,0.16933732396526135,-0.6119887671855937,0.0009220397941193216,9.13201080840492,-1.193019930358175,-7.462096627019719,AS51 01-21-16 P5275 Index,2015-12-16,44
2015-11-03,176.0,194.0,184.3,0.0,put,2016-01-21,5275,AS51,5239.215999999999,2015-11-03,0.15338310160008564,-0.5515048619291882,0.0010459749277269628,9.531595954598556,-1.134169656775663,-6.652780675043241,AS51 01-21-16 P5275 Index,2015-12-16,43
2015-11-04,177.0,195.0,188.2,0.0,put,2016-01-21,5275,AS51,5242.293,2015-11-04,0.16047145713779415,-0.5448583507125199,0.0010080168907440489,9.499700758427363,-1.1833771791055283,-6.506070005443274,AS51 01-21-16 P5275 Index,2015-12-16,42
2015-11-05,194.0,209.0,201.6,0.0,put,2016-01-21,5275,AS51,5192.971,2015-11-05,0.14558605673687353,-0.6074206440009055,0.0010918883083095793,9.043314906866216,-1.0829107662644755,-7.079607390699945,AS51 01-21-16 P5275 Index,2015-12-16,41
2015-11-06,177.0,193.0,181.3,0.0,put,2016-01-21,5275,AS51,5215.008,2015-11-06,0.13893960935198424,-0.5889144122337556,0.0011616965721773721,9.140068849074702,-1.058170917829717,-6.772314964512037,AS51 01-21-16 P5275 Index,2015-12-16,40
2015-11-09,230.0,252.0,242.3,0.0,put,2016-01-21,5275,AS51,5119.494000000001,2015-11-09,0.14220428032551657,-0.6940059267825932,0.0010579092466978808,7.885789032246674,-1.0241489477558643,-7.59051835625585,AS51 01-21-16 P5275 Index,2015-12-16,37
2015-11-10,253.0,275.0,267.9,0.0,put,2016-01-21,5275,AS51,5099.233,2015-11-10,0.15827580314029918,-0.6937099556068144,0.0009615453227743935,7.806091381257643,-1.1116678598720464,-7.506322911239285,AS51 01-21-16 P5275 Index,2015-12-16,36
2015-11-11,216.0,238.0,226.6,0.0,put,2016-01-21,5275,AS51,5122.624,2015-11-11,0.1272355700901312,-0.7159776512044109,0.0011562103052707214,7.509237148893735,-0.9383145230438529,-7.575183157976916,AS51 01-21-16 P5275 Index,2015-12-16,35
2015-11-12,212.0,234.0,224.3,0.0,put,2016-01-21,5275,AS51,5125.692,2015-11-12,0.128348016316457,-0.7117169308876145,0.001162600116540983,7.518474148098346,-0.9533706693737873,-7.426408891070244,AS51 01-21-16 P5275 Index,2015-12-16,34
2015-11-13,263.0,298.0,290.1,0.0,put,2016-01-21,5275,AS51,5051.255,2015-11-13,0.1450145509571593,-0.7633251580767476,0.0009456912328498789,6.614785381514263,-0.9716943545954296,-7.837360314353598,AS51 01-21-16 P5275 Index,2015-12-16,33
2015-11-16,304.0,339.0,320.1,0.0,put,2016-01-21,5275,AS51,5003.818,2015-11-16,0.13667968739380632,-0.8258712914524119,0.0008545042505440743,5.287766698365857,-0.8435291593387849,-8.051294132446204,AS51 01-21-16 P5275 Index,2015-12-16,30
2015-11-17,218.0,240.0,226.0,3.0,put,2016-01-21,5275,AS51,5118.2429999999995,2015-11-17,0.12996229941250192,-0.7238850360536403,0.0011691427221486455,7.088383593222415,-0.976942482751146,-7.000445718030382,AS51 01-21-16 P5275 Index,2015-12-16,29
2015-11-18,205.0,227.0,218.3,3.0,put,2016-01-21,5275,AS51,5133.113,2015-11-18,0.13533875568954593,-0.6991313338342736,0.0011773704388846928,7.361800870332637,-1.0383048431340798,-6.675322982421128,AS51 01-21-16 P5275 Index,2015-12-16,28
2015-11-19,139.0,152.0,147.6,33.0,put,2016-01-21,5275,AS51,5242.566,2015-11-19,0.13479919490354683,-0.5618881842201822,0.0013296403109396455,8.502702224739389,-1.1245110346987894,-5.339182495749348,AS51 01-21-16 P5275 Index,2015-12-16,27
2015-11-20,131.0,143.0,137.4,102.0,put,2016-01-21,5275,AS51,5256.144,2015-11-20,0.1329632087329228,-0.5448402885203641,0.0013641023613308225,8.511611303838865,-1.1218614058150043,-5.097859146159014,AS51 01-21-16 P5275 Index,2015-12-16,26
2015-11-23,117.0,131.0,125.3,102.0,put,2016-01-21,5275,AS51,5276.422,2015-11-23,0.13542607359655467,-0.515959656170709,0.0013768869428774071,8.391483805394783,-1.1621789977530212,-4.6031652595880095,AS51 01-21-16 P5275 Index,2015-12-16,23
2015-11-24,141.0,157.0,151.6,102.0,put,2016-01-21,5275,AS51,5226.389,2015-11-24,0.13533126020070088,-0.5850625539409473,0.0013695596939887987,8.044845048786103,-1.1616619017674357,-5.099812076199306,AS51 01-21-16 P5275 Index,2015-12-16,22
2015-11-25,160.0,172.0,165.8,102.0,put,2016-01-21,5275,AS51,5193.681,2015-11-25,0.1294160441449304,-0.6369002740619735,0.001396752115369967,7.614475478382813,-1.105689701674783,-5.424614810426204,AS51 01-21-16 P5275 Index,2015-12-16,21
2015-11-26,141.0,159.0,154.8,102.0,put,2016-01-21,5275,AS51,5210.697,2015-11-26,0.13039466880244682,-0.6126023509063817,0.0014243841298094775,7.737020793558927,-1.1338511043754798,-5.134947205353604,AS51 01-21-16 P5275 Index,2015-12-16,20
2015-11-27,156.0,168.0,163.2,106.0,put,2016-01-21,5275,AS51,5202.584,2015-11-27,0.1363355160057653,-0.6186632359861032,0.001370325911031085,7.6197531641709135,-1.1790788865729929,-5.0959345181129825,AS51 01-21-16 P5275 Index,2015-12-16,19
2015-11-30,165.0,176.0,168.7,106.0,put,2016-01-21,5275,AS51,5166.518,2015-11-30,0.11550232041099072,-0.7025059747886082,0.001517231764742502,6.664215133261868,-1.00549508162214,-5.411148156721927,AS51 01-21-16 P5275 Index,2015-12-16,16
2015-12-01,122.0,137.0,129.0,103.0,put,2016-01-21,5275,AS51,5266.139,2015-12-01,0.1455945691346565,-0.5262880778746681,0.0013794468949959056,7.782374204929814,-1.3134815099125394,-4.052762048730744,AS51 01-21-16 P5275 Index,2015-12-16,15
2015-12-02,117.0,128.0,120.3,291.0,put,2016-01-21,5275,AS51,5258.339,2015-12-02,0.13056336039972705,-0.5441003881032439,0.0015493018239636895,7.661814864928431,-1.210144125645244,-4.084060672162225,AS51 01-21-16 P5275 Index,2015-12-16,14
2015-12-03,135.0,153.0,144.2,291.0,put,2016-01-21,5275,AS51,5227.717000000001,2015-12-03,0.14100041647039022,-0.5834960167474,0.001433179191916914,7.41392594190089,-1.289608004607163,-4.288576719532896,AS51 01-21-16 P5275 Index,2015-12-16,13
2015-12-04,180.0,200.0,189.2,291.0,put,2016-01-21,5275,AS51,5151.607,2015-12-04,0.1375199958151196,-0.6951139210429658,0.001346912365786181,6.464560627247143,-1.1867749334250233,-4.958010399705061,AS51 01-21-16 P5275 Index,2015-12-16,12
2015-12-07,180.0,192.0,190.5,291.0,put,2016-01-21,5275,AS51,5155.697,2015-12-07,0.14972520253296562,-0.6782442188326206,0.001308593794548826,6.420874582110647,-1.3225108810685586,-4.546013035441668,AS51 01-21-16 P5275 Index,2015-12-16,9
